,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
06gD2ZtK3Dzc1BYqWExQJJ,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Broken Halos,72,Chris Stapleton,From A Room: Volume 1,https://i.scdn.co/image/ab67616d0000b2736b3e3357c9192722c1236b49,"['contemporary country', 'outlaw country']",76,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,4,country
2S8UMuLJ0z8agFgFGJ6Ztt,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,GOOD TIME,71,Niko Moon,GOOD TIME,https://i.scdn.co/image/ab67616d0000b2736293c2d1a9bf6a1b5baf5eca,['contemporary country'],60,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,214720,4,country
3FE6cfCDhmhOraeSLPe6Vj,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Just the Way,71,Parmalee,For You,https://i.scdn.co/image/ab67616d0000b27309b8f2ea18e219b23daf56b4,"['contemporary country', 'country', 'country road', 'modern uplift']",61,0.544,0.829,9,-2.84,1,0.0404,0.107,0.0,0.317,0.815,90.048,193880,4,country
7IWV29mryrqtO0JVgnPtfv,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Cold As You,71,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273433fa8ed8901569b606a715e,"['contemporary country', 'country', 'country road']",81,0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,186107,4,country
4PuAqZlL1tkidkuxfDlLbF,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,23,71,Sam Hunt,23,https://i.scdn.co/image/ab67616d0000b273cf59a62f06c6020a8ed9180b,"['contemporary country', 'country', 'country pop', 'country road']",71,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,179720,4,country
4FdPnT2cFrpWCmWZd7GXc3,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,One Mississippi,71,Kane Brown,One Mississippi,https://i.scdn.co/image/ab67616d0000b27343c911ed83b5deb834f4e71b,"['black americana', 'contemporary country', 'country', 'country road']",75,0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,213719,4,country
2FGOg7uYBfnspkPOISXTFY,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Ghost Story,70,Carrie Underwood,Ghost Story,https://i.scdn.co/image/ab67616d0000b2739215cbd52b9f5a4f681115fa,"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country']",72,0.479,0.742,7,-5.587,1,0.0539,0.0069,0.000834,0.278,0.454,142.909,181400,3,country
4oR2cCQGs0Yt0Mgr2diV6V,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,What’s Your Country Song,70,Thomas Rhett,Country Again (Side A),https://i.scdn.co/image/ab67616d0000b273bcd424e2d975ee2e79820ccf,"['contemporary country', 'country', 'country road']",74,0.359,0.706,5,-6.151,1,0.0309,0.000602,0.0,0.285,0.479,174.079,171333,4,country
3HgmGFYiO8967EFji8CSdM,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,Dear Alcohol,70,Dax,Dear Alcohol,https://i.scdn.co/image/ab67616d0000b273cf5bb51ae9068174d62cb63f,"['canadian hip hop', 'ottawa rap', 'pop rap']",65,0.817,0.501,1,-9.623,1,0.0481,0.258,0.0,0.102,0.408,129.979,236308,4,country
1dyxS3YzBbL0t8rEVwVQ1K,https://open.spotify.com/playlist/37i9dQZF1DX13ZzXoot6Jc?si=507bbe6d5374464a,Country Favourites,God's Country,70,Blake Shelton,God's Country,https://i.scdn.co/image/ab67616d0000b2730d7cfe15d2f94083ccb6ae81,"['contemporary country', 'country', 'country road', 'oklahoma country']",70,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,205107,4,country
