,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
7tHgjmzPziQQKYs6JtIPs4,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,See Me,48,Memento Mori,See Me,https://i.scdn.co/image/ab67616d0000b27360b57227e9d6249a4eb8423a,[],42,0.685,0.776,1,-4.601,1,0.0402,0.00167,0.31,0.0978,0.284,144.986,218483,4,psytrance
7wfSvQfLNFjhlDHqeFy3jh,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Come and Go,37,Memento Mori,Come and Go,https://i.scdn.co/image/ab67616d0000b273cecde8168e203730e30ceca7,[],42,0.75,0.715,0,-6.662,1,0.0583,0.3,0.0114,0.12,0.447,145.015,304552,4,psytrance
755k2MZMz0NY4jqf6Vg4DS,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,What You Want,34,Trip-Tamine,What You Want,https://i.scdn.co/image/ab67616d0000b2733bcf5bbb0641876fd64f6343,[],32,0.76,0.836,1,-7.28,1,0.134,0.0141,0.561,0.274,0.802,145.059,251586,4,psytrance
0fFsHbbvN4HRu6XE2vrPyO,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Sorry,34,Hybrid Eyes,Sorry,https://i.scdn.co/image/ab67616d0000b273342ee485d38536f560943dcf,[],16,0.738,0.737,2,-6.184,0,0.0858,0.0108,0.432,0.634,0.439,140.019,329143,4,psytrance
625E63s5zHYTzx6rOi5Gea,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Need You,34,Synergetic Emotion,Need You,https://i.scdn.co/image/ab67616d0000b273f70c2a27a1e7df86d00979f3,['trance mexicano'],34,0.662,0.478,9,-9.561,1,0.0556,0.022,0.3,0.102,0.0523,140.029,390429,4,psytrance
2eKgk6fWOsmN7N8R7uhbQI,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Pa Moru,36,DistinctSide,Pa Moru,https://i.scdn.co/image/ab67616d0000b2734772917501e3b8bc43976a07,[],24,0.609,0.816,11,-9.284,1,0.0921,0.00298,0.819,0.146,0.421,144.992,326073,4,psytrance
0lu7nWvNoGSTC8kx5Sahzw,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,La La Land,33,Special M,La La Land,https://i.scdn.co/image/ab67616d0000b273ade81a782f0b918b143f7d98,"['psychedelic trance', 'trance brasileiro']",34,0.572,0.824,4,-5.832,0,0.0377,0.0019,0.608,0.0623,0.151,139.995,219429,4,psytrance
4mA8VXKSpyfTZ66uuyQnw7,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,The Road I'm On,51,Ranji,The Road I'm On,https://i.scdn.co/image/ab67616d0000b27338d2ebc43f154ac795d3c790,['psychedelic trance'],53,0.572,0.743,8,-7.129,0,0.0418,0.0349,0.61,0.109,0.183,103.477,260870,3,psytrance
23WUUm7JkwpAIFng3NEBvq,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Rio Grande,32,W.A.D,Rio Grande,https://i.scdn.co/image/ab67616d0000b2730b6753d28f180e295467c5cc,[],22,0.398,0.886,9,-6.24,1,0.0884,0.0343,0.516,0.176,0.417,139.977,468536,4,psytrance
3iCmMzhUFzYQpWFchFrDyW,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Formula,46,Dzp,Formula,https://i.scdn.co/image/ab67616d0000b273b3546070b85b9974707f6974,['trance brasileiro'],34,0.736,0.897,6,-6.468,1,0.0784,0.124,0.447,0.0997,0.537,145.013,271448,4,psytrance
1jNiEV08eWbebc00C7moLF,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,4th Dimension,30,Spectro Senses,Dream Vision,https://i.scdn.co/image/ab67616d0000b273615ef00796de80eb0ca16d9b,[],25,0.602,0.901,10,-6.389,0,0.0306,0.0131,0.865,0.131,0.427,142.012,540845,4,psytrance
43y8VDnBiV5q9eKlSk1aoA,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Water Is Life,36,Phenomenal,Water Is Life,https://i.scdn.co/image/ab67616d0000b27342b51eece4e0adcb551dc0f6,[],28,0.626,0.821,2,-6.109,1,0.128,0.00903,0.0853,0.689,0.162,138.102,374278,4,psytrance
3445XMTjDR2ChC666brlZb,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Warriors,31,Brandon Hombre,Warriors,https://i.scdn.co/image/ab67616d0000b273223192e855e8ca6e9d19cb77,[],31,0.59,0.952,1,-5.727,0,0.069,0.000993,0.000224,0.0943,0.0512,139.964,231482,4,psytrance
